etrait.name	chr	start	stop
Bra005010	A05	2953257	2954567
Bra005011	A05	2957174	2961582
Bra005012	A05	2977572	2982105
Bra005013	A05	2981653	2983871
Bra005014	A05	2984338	2986359
Bra005015	A05	2987153	2988245
Bra005016	A05	2989017	2990028
Bra005017	A05	2990862	2991644
Bra005018	A05	2992909	2997552
Bra005019	A05	2998182	3000905
Bra005020	A05	3001399	3003022
Bra005021	A05	3006563	3008113
Bra005022	A05	3016250	3017621
Bra005023	A05	3024853	3025867
Bra005024	A05	3029851	3030379
Bra005025	A05	3039309	3041207
Bra005026	A05	3042032	3044747
Bra005027	A05	3045370	3047642
Bra005028	A05	3062090	3064282
Bra005029	A05	3065944	3068209
Bra005030	A05	3070911	3071622
Bra005031	A05	3072972	3074981
Bra005032	A05	3077035	3078476
Bra005033	A05	3082759	3084947
Bra005034	A05	3086252	3086530
Bra005035	A05	3087894	3089281
Bra005036	A05	3097418	3104311
Bra005037	A05	3104506	3105783
Bra005038	A05	3106037	3107126
Bra005039	A05	3107496	3109943
Bra005040	A05	3110924	3112076
Bra005041	A05	3117930	3120392
Bra005042	A05	3119303	3120236
Bra005043	A05	3124663	3125480
Bra005044	A05	3132270	3134127
Bra005045	A05	3139184	3141469
Bra005046	A05	3150538	3152557
Bra005047	A05	3154355	3155466
Bra005048	A05	3166612	3168847
Bra005049	A05	3167953	3168847
Bra005050	A05	3166212	3174231
Bra005051	A05	3177023	3178868
Bra005052	A05	3177023	3184253
Bra005053	A05	3189530	3192711
Bra005054	A05	3196889	3200393
Bra005055	A05	3200742	3201642
Bra005056	A05	3201999	3206449
Bra005057	A05	3204365	3206557
Bra005058	A05	3210410	3212628
Bra005059	A05	3213887	3216501
Bra005060	A05	3228908	3232312
Bra005061	A05	3235229	3239826
Bra005062	A05	3240358	3242992
Bra005063	A05	3244117	3247972
Bra005064	A05	3248306	3250342
Bra005065	A05	3253645	3254831
Bra005066	A05	3261285	3264588
Bra005067	A05	3275448	3278519
Bra005068	A05	3279258	3282716
Bra005069	A05	3284365	3285967
Bra005070	A05	3288428	3291520
Bra005071	A05	3288144	3299176
Bra005072	A05	3301409	3303363
Bra005073	A05	3308319	3309689
Bra005074	A05	3310689	3311912
Bra005075	A05	3312195	3313076
Bra005076	A05	3315279	3322305
Bra005077	A05	3322820	3324851
Bra005078	A05	3326086	3326464
Bra005079	A05	3328589	3329830
Bra005080	A05	3330055	3331147
Bra005081	A05	3332600	3333065
Bra005082	A05	3333569	3334706
Bra005083	A05	3335544	3336630
Bra005084	A05	3341903	3352821
Bra005085	A05	3348370	3349395
Bra005086	A05	3357517	3365070
Bra005087	A05	3364363	3367199
Bra005088	A05	3368475	3370542
Bra005089	A05	3374050	3374624
Bra005090	A05	3374766	3378435
Bra005091	A05	3379399	3382365
Bra005092	A05	3387739	3388910
Bra005093	A05	3393769	3396446
Bra005094	A05	3396500	3397805
Bra005095	A05	3398603	3400804
Bra005096	A05	3401453	3405137
Bra005097	A05	3405339	3407762
Bra005098	A05	3408950	3410244
Bra005099	A05	3412911	3413814
Bra005100	A05	3417770	3419372
Bra005101	A05	3419923	3421282
Bra005102	A05	3432660	3434207
Bra005103	A05	3437794	3440611
Bra005104	A05	3439731	3443415
Bra005105	A05	3443972	3444649
Bra005106	A05	3444794	3448644
Bra005107	A05	3458022	3463960
Bra005108	A05	3465814	3467249
Bra005109	A05	3469948	3471515
Bra005110	A05	3473402	3477756
Bra005111	A05	3477867	3480554
Bra005112	A05	3482295	3483248
Bra005113	A05	3486751	3487850
Bra005114	A05	3496220	3497499
Bra005115	A05	3502215	3507920
Bra005116	A05	3512127	3512940
Bra005117	A05	3514598	3515817
Bra005118	A05	3516241	3516764
Bra005119	A05	3520753	3522049
Bra005120	A05	3527034	3533526
Bra005121	A05	3535344	3536212
Bra005122	A05	3542175	3544410
Bra005123	A05	3545976	3549891
Bra005124	A05	3555301	3557308
Bra005125	A05	3559234	3562293
Bra005126	A05	3563342	3568546
Bra005127	A05	3569388	3570926
Bra005128	A05	3579642	3582027
Bra005129_Bra005130	A05	3591121	3593177
Bra005131	A05	3607266	3611559
Bra005132	A05	3613232	3614465
Bra005133	A05	3615135	3616350
Bra005134	A05	3616386	3617145
Bra005135	A05	3617201	3618984
Bra005136	A05	3621572	3625979
Bra005137	A05	3654447	3657877
Bra005138	A05	3661886	3664091
Bra005139	A05	3666025	3668653
Bra005140	A05	3679276	3682262
Bra005141	A05	3684999	3689121
Bra005142	A05	3702381	3703428
Bra005143	A05	3702381	3707330
Bra005144	A05	3708030	3710426
Bra005145	A05	3713096	3714745
Bra005146	A05	3716362	3719672
Bra005147	A05	3721901	3722894
Bra005148	A05	3722294	3725441
Bra005149	A05	3727915	3729226
Bra005150	A05	3730743	3732648
Bra005151	A05	3739325	3742183
Bra005152	A05	3742191	3742746
Bra005153	A05	3743378	3744054
Bra005154	A05	3744466	3746448
Bra005155	A05	3746731	3748387
Bra005156	A05	3752023	3752362
Bra005157	A05	3753597	3754503
Bra005158	A05	3755527	3757835
Bra005159	A05	3760571	3762071
Bra005160	A05	3763130	3763864
Bra005161	A05	3764713	3766689
Bra005162	A05	3767696	3769685
Bra005163	A05	3772549	3774505
Bra005164	A05	3775672	3775915
Bra005165	A05	3779748	3781072
Bra005166	A05	3788343	3788721
Bra005167	A05	3798095	3800988
Bra005168	A05	3806300	3808686
Bra005169	A05	3813355	3818198
Bra005170	A05	3818375	3818774
Bra005171	A05	3819274	3819537
Bra005172	A05	3824169	3825876
Bra005173	A05	3827036	3828969
Bra005174	A05	3829297	3831762
Bra005175	A05	3833172	3835892
Bra005176	A05	3841222	3843815
Bra005177	A05	3849414	3851319
Bra005178	A05	3849414	3857952
Bra005179	A05	3860574	3861548
Bra005180	A05	3867652	3868561
Bra005181	A05	3872327	3874029
Bra005182	A05	3875681	3877846
Bra005183	A05	3878690	3880878
Bra005184	A05	3881057	3883588
Bra005185	A05	3883735	3884458
Bra005186	A05	3891253	3894083
Bra005187	A05	3895261	3898115
Bra005188	A05	3900212	3903400
Bra005189	A05	3904328	3905226
Bra005190	A05	3905535	3907879
Bra005191	A05	3908116	3909308
Bra005192	A05	3917095	3917956
Bra005193	A05	3931291	3933422
Bra005194	A05	3933921	3936290
Bra005195	A05	3936444	3940443
Bra005196	A05	3945463	3945805
Bra005197	A05	3959139	3959875
Bra005198	A05	3961279	3963321
Bra005199	A05	3963977	3964857
Bra005200	A05	3966250	3969556
Bra005201	A05	3968855	3970761
Bra005202	A05	3980369	3981773
Bra005203	A05	3985259	3990200
Bra005204	A05	3991974	3993493
Bra005205	A05	3994143	4002098
Bra005206	A05	4003248	4011594
Bra005207	A05	4010568	4016591
Bra005208	A05	4017206	4024173
Bra005209	A05	4031481	4035194
Bra005210	A05	4035438	4037469
Bra005211	A05	4038661	4040336
Bra005212	A05	4041829	4043226
Bra005213	A05	4054268	4058590
Bra005214	A05	4062163	4062845
Bra005215	A05	4066781	4068356
Bra005216	A05	4071170	4072771
Bra005217	A05	4074350	4075572
Bra005218	A05	4077137	4079098
Bra005219	A05	4081438	4085050
Bra005220	A05	4085327	4089922
Bra005221	A05	4098129	4100879
Bra005222	A05	4103043	4104402
Bra005223	A05	4105008	4105386
Bra005224	A05	4108682	4113352
Bra005225	A05	4117351	4117753
Bra005226	A05	4120020	4122955
Bra005227	A05	4129415	4131390
Bra005228	A05	4142787	4145013
Bra005229	A05	4146167	4148194
Bra005230	A05	4149527	4153782
Bra005231	A05	4159266	4160741
Bra005232	A05	4174522	4175298
Bra005233	A05	4176133	4177461
Bra005234	A05	4179874	4181630
Bra005235	A05	4197000	4198903
Bra005236	A05	4200820	4201998
Bra005237	A05	4204299	4205895
Bra005238	A05	4219913	4222011
Bra005239	A05	4225852	4240175
Bra005240	A05	4241027	4242642
Bra005241	A05	4243033	4244869
Bra005242	A05	4245026	4247232
Bra005243	A05	4247428	4249176
Bra005244	A05	4249923	4250130
Bra005245	A05	4252079	4253699
Bra005246	A05	4255492	4257209
Bra005247	A05	4269533	4271174
Bra005248	A05	4287417	4288773
Bra005249	A05	4290035	4291966
Bra005250	A05	4297374	4298008
Bra005251	A05	4299106	4302816
Bra005252	A05	4305553	4307351
Bra005253	A05	4310674	4312776
Bra005254	A05	4313765	4316070
Bra005255	A05	4315320	4318055
Bra005256	A05	4321100	4322775
Bra005257	A05	4324397	4326723
Bra005258	A05	4328943	4330260
Bra005259	A05	4330457	4331312
Bra005260	A05	4336457	4337855
Bra005261	A05	4342842	4346050
Bra005262	A05	4349995	4355284
Bra005263	A05	4355382	4358036
Bra005264	A05	4370612	4377282
Bra005265	A05	4377361	4382322
Bra005266	A05	4396390	4397961
Bra005267	A05	4398880	4401912
Bra005268	A05	4421887	4424566
Bra005269	A05	4423080	4430248
Bra005270	A05	4455310	4461022
Bra005271	A05	4461688	4469878
Bra005272	A05	4470464	4474615
Bra005273	A05	4478691	4485601
Bra005274_Bra005279	A05	4487449	4513613
Bra005275	A05	4491880	4492369
Bra005276	A05	4496088	4498382
Bra005277	A05	4499686	4501100
Bra005278	A05	4507874	4509437
Bra005280	A05	4514490	4518612
Bra005281	A05	4520757	4522081
Bra005282	A05	4526644	4527725
Bra005283	A05	4536228	4538573
Bra005284	A05	4546286	4547647
Bra005285	A05	4548544	4549520
Bra005286	A05	4555459	4557761
Bra005287	A05	4558345	4562094
Bra005288	A05	4561503	4562094
Bra005289	A05	4564314	4566425
Bra005290	A05	4567442	4570397
Bra005291	A05	4570804	4572054
Bra005292	A05	4587626	4588573
Bra005293	A05	4590380	4591019
Bra005294	A05	4591820	4597375
Bra005295	A05	4600265	4600805
Bra005296	A05	4611837	4612864
Bra005297	A05	4613543	4615011
Bra005298	A05	4622024	4623136
Bra005299	A05	4624537	4625354
Bra005300	A05	4622750	4626745
Bra005301	A05	4643711	4646923
Bra005302	A05	4663493	4664748
Bra005303	A05	4678884	4679816
Bra005304	A05	4681200	4683119
Bra005305	A05	4683365	4686549
Bra005306	A05	4691385	4694838
Bra005307	A05	4697752	4698607
Bra005308	A05	4703861	4711192
Bra005309	A05	4718725	4720510
Bra005310	A05	4724304	4726990
Bra005311	A05	4741878	4742739
Bra005312	A05	4750213	4753561
Bra005313	A05	4755394	4756338
Bra005314	A05	4762294	4762909
Bra005315	A05	4775101	4777190
Bra005316	A05	4777046	4779725
Bra005317	A05	4786981	4789008
Bra005318	A05	4795271	4808717
Bra005319	A05	4818434	4822782
Bra005320	A05	4822909	4824253
Bra005322_Bra005323	A05	4825067	4827129
Bra005324	A05	4833173	4833434
Bra005325	A05	4842102	4846024
Bra005326	A05	4847678	4851286
Bra005327	A05	4859541	4861237
Bra005328	A05	4864571	4866051
Bra005329	A05	4866968	4869490
Bra005330	A05	4871704	4874555
Bra005331	A05	4874757	4876335
Bra005332	A05	4887158	4887395
Bra005333	A05	4889672	4890138
Bra005334	A05	4893646	4894706
Bra005335	A05	4900988	4903500
Bra005336	A05	4904685	4908322
Bra005337	A05	4917369	4919225
Bra005338	A05	4919307	4920383
Bra005339	A05	4921829	4923018
Bra005340	A05	4924425	4925127
Bra005341	A05	4931609	4933646
Bra005342	A05	4934443	4935400
Bra005343	A05	4935815	4936796
Bra005344	A05	4937600	4940725
Bra005345	A05	4941911	4947620
Bra005346	A05	4957066	4958354
Bra005347	A05	4958587	4959748
Bra005348	A05	4960815	4962228
Bra005349	A05	4967341	4968532
Bra005350	A05	4971033	4973803
Bra005351	A05	4974102	4975618
Bra005352	A05	4977253	4979397
Bra005353	A05	4979956	4980429
Bra005354	A05	4981511	4984624
Bra005355	A05	4986627	4987741
Bra005356	A05	5005397	5007920
Bra005357	A05	5010669	5012006
Bra005358	A05	5012813	5014840
Bra005359	A05	5017766	5018351
Bra005360	A05	5020298	5020844
Bra005361	A05	5022204	5024049
Bra005362	A05	5025421	5028456
Bra005363	A05	5032796	5036006
Bra005364	A05	5037074	5038040
Bra005365	A05	5036908	5041577
Bra005366	A05	5042408	5047155
Bra005367	A05	5048524	5048913
Bra005368	A05	5050259	5058535
Bra005369	A05	5059476	5061468
Bra005370	A05	5066435	5070437
Bra005371	A05	5071484	5074572
Bra005372	A05	5082613	5084395
Bra005373	A05	5084950	5088772
Bra005374	A05	5091707	5093308
Bra005375	A05	5095923	5097343
Bra005376	A05	5097925	5098942
Bra005377	A05	5099627	5102172
Bra005378	A05	5103178	5106116
Bra005379	A05	5110539	5111593
Bra005380	A05	5118901	5120151
Bra005381	A05	5123168	5126378
Bra005382	A05	5126668	5127556
Bra005383	A05	5128524	5130676
Bra005384	A05	5134748	5138945
Bra005385	A05	5139225	5139774
Bra005386	A05	5141210	5142522
Bra005387	A05	5144263	5147405
Bra005388	A05	5155014	5157950
Bra005389	A05	5160178	5161371
Bra005390	A05	5168810	5170697
Bra005391	A05	5175893	5178843
Bra005392	A05	5186769	5189386
Bra005393	A05	5189501	5195004
Bra005394	A05	5196477	5197719
Bra005395	A05	5215017	5217323
Bra005396	A05	5218400	5227234
Bra005397	A05	5228401	5230238
Bra005398	A05	5242195	5247047
Bra005399	A05	5251605	5253027
Bra005400	A05	5265045	5268632
Bra005401	A05	5271846	5273889
Bra005402	A05	5277275	5286002
Bra005403	A05	5317466	5319799
Bra005404	A05	5327863	5330922
Bra005405	A05	5330836	5336405
Bra005406	A05	5336724	5337748
Bra005407	A05	5347165	5348126
Bra005408	A05	5351758	5352706
Bra005409	A05	5353200	5355268
Bra005410	A05	5354301	5355381
Bra005411	A05	5356540	5358878
Bra005412	A05	5360248	5361429
Bra005413	A05	5366166	5366875
Bra005414	A05	5367110	5369381
Bra005415	A05	5370186	5372080
Bra005416	A05	5383638	5385282
Bra005417	A05	5385784	5387105
Bra005418	A05	5387690	5388743
Bra005419	A05	5389572	5392890
Bra005420	A05	5398599	5400653
Bra005421	A05	5408614	5409666
Bra005422	A05	5410508	5414353
Bra005423	A05	5412313	5414298
Bra005424	A05	5424381	5425631
Bra005425	A05	5425829	5427048
Bra005426	A05	5426762	5428993
Bra005427	A05	5429690	5431705
Bra005428	A05	5432794	5434281
Bra005429	A05	5434833	5437558
Bra005430	A05	5438496	5439599
Bra005431	A05	5440687	5441530
Bra005432	A05	5442395	5447234
Bra005433	A05	5451014	5451503
Bra005434	A05	5453612	5460130
Bra005435	A05	5462617	5464894
Bra005436	A05	5479722	5480558
Bra005437	A05	5483631	5485232
Bra005438	A05	5485988	5489364
Bra005439	A05	5489685	5491990
Bra005440	A05	5492442	5493808
Bra005441	A05	5494018	5496782
Bra005442	A05	5502358	5502595
Bra005443	A05	5505464	5508223
Bra005444	A05	5516462	5517732
Bra005445	A05	5520086	5522937
Bra005446	A05	5531911	5533372
Bra005447	A05	5538755	5540515
Bra005448	A05	5540522	5543280
Bra005449	A05	5543717	5544554
Bra005450	A05	5549014	5553044
Bra005451	A05	5553310	5554897
Bra005452	A05	5557688	5560199
Bra005453	A05	5563495	5566386
Bra005454	A05	5569436	5570722
Bra005455	A05	5578708	5581348
Bra005456	A05	5581902	5584155
Bra005457	A05	5588748	5591548
Bra005458	A05	5592112	5594203
Bra005459	A05	5596279	5597789
Bra005460	A05	5598382	5600048
Bra005461	A05	5602894	5605159
Bra005462	A05	5607882	5610079
Bra005463	A05	5611213	5612786
Bra005464	A05	5636006	5638375
Bra005465	A05	5652915	5656073
Bra005466	A05	5656854	5657989
Bra005467	A05	5641956	5659347
Bra005468	A05	5660594	5664996
Bra005469	A05	5665171	5667176
Bra005470	A05	5668031	5669828
Bra005471	A05	5680842	5682208
Bra005472	A05	5686148	5687065
Bra005473	A05	5692232	5693039
Bra005474	A05	5712802	5713929
Bra005475	A05	5712618	5715549
Bra005476	A05	5715616	5716848
Bra005477	A05	5716958	5717540
Bra005478	A05	5719011	5719591
Bra005479	A05	5724065	5726582
Bra005480	A05	5730697	5732580
Bra005481	A05	5735103	5737446
Bra005482	A05	5739921	5743524
Bra005483	A05	5756969	5758977
Bra005484	A05	5759210	5761124
Bra005485	A05	5764831	5767284
Bra005486	A05	5768067	5770116
Bra005487	A05	5773714	5779327
Bra005488	A05	5782231	5784895
Bra005489	A05	5786470	5787983
Bra005490	A05	5789844	5791405
Bra005491	A05	5793440	5797684
Bra005492	A05	5798512	5799915
Bra005493	A05	5803418	5805512
Bra005494	A05	5806263	5807573
Bra005495	A05	5808019	5809823
Bra005496	A05	5810614	5812185
Bra005497	A05	5815233	5815840
Bra005498	A05	5816727	5817845
Bra005499	A05	5818220	5819596
Bra005500	A05	5823467	5827410
Bra005501	A05	5830886	5832517
Bra005502	A05	5832290	5835532
Bra005503	A05	5839670	5841373
Bra005504	A05	5854286	5859608
Bra005505	A05	5860284	5863094
Bra005506_Bra005507	A05	5865073	5867309
Bra005508	A05	5877328	5878444
Bra005509	A05	5880832	5882320
Bra005510	A05	5883407	5886144
Bra005511	A05	5889664	5892549
Bra005512	A05	5896909	5898785
Bra005513	A05	5918920	5920877
Bra005514	A05	5922403	5926140
Bra005515	A05	5927775	5929124
Bra005516	A05	5937210	5945359
Bra005517	A05	5950501	5951974
Bra005518	A05	5969937	5971315
Bra005519	A05	5975559	5977359
Bra005520	A05	5983052	5984682
Bra005521	A05	5989230	5994788
Bra005522	A05	5996465	5999778
Bra005523	A05	6000837	6002556
Bra005524	A05	6003041	6007228
Bra005525	A05	6007418	6009841
Bra005526	A05	6013513	6015659
Bra005527	A05	6018136	6021004
Bra005528	A05	6022216	6024532
Bra005529	A05	6024773	6030809
Bra005530	A05	6034931	6037657
Bra005531	A05	6038952	6040517
Bra005532	A05	6040949	6042395
Bra005533	A05	6044160	6045560
Bra005534	A05	6053002	6055425
Bra005535	A05	6055460	6058794
Bra005536	A05	6063761	6067231
Bra005537	A05	6073101	6075738
Bra005538	A05	6075275	6076808
Bra005539	A05	6083690	6087626
Bra005540	A05	6087889	6091370
Bra005541	A05	6115674	6119569
Bra005542	A05	6123659	6124887
Bra005543	A05	6131891	6134945
Bra005544	A05	6138545	6140692
Bra005545	A05	6146450	6146630
Bra005546	A05	6147651	6150917
Bra005547	A05	6151305	6155182
Bra005548	A05	6156529	6157518
Bra005549	A05	6158136	6158367
Bra005550	A05	6161594	6164462
Bra005551	A05	6171923	6175646
Bra005552	A05	6177525	6180656
Bra005553	A05	6180970	6182942
Bra005554	A05	6184419	6188555
Bra005555	A05	6200804	6205262
Bra005556	A05	6205378	6205978
Bra005557	A05	6213793	6215125
Bra005558	A05	6215583	6216872
Bra005559	A05	6219220	6220866
Bra005560	A05	6222616	6227866
Bra005561	A05	6228690	6230565
Bra005562	A05	6235478	6238941
Bra005563	A05	6241084	6244590
Bra005564	A05	6249626	6251430
Bra005565	A05	6251424	6254453
Bra005566	A05	6258395	6263005
Bra005567	A05	6267475	6270645
Bra005568	A05	6270725	6272651
Bra005569	A05	6274057	6274879
Bra005570	A05	6275465	6276416
Bra005571	A05	6277550	6278489
Bra005572	A05	6285150	6286009
Bra005573	A05	6285654	6288782
Bra005574	A05	6289015	6290270
Bra005575	A05	6290670	6295792
Bra005576	A05	6298566	6301858
Bra005577	A05	6302055	6306051
Bra005578	A05	6307463	6310414
Bra005579	A05	6315202	6317459
Bra005580	A05	6337321	6338601
Bra005581	A05	6338673	6341321
Bra005582	A05	6343443	6344838
Bra005583	A05	6345391	6347187
Bra005584	A05	6350171	6352173
Bra005585	A05	6353156	6354089
Bra005586	A05	6358176	6358686
Bra005587	A05	6359812	6360188
Bra005588	A05	6372852	6377446
Bra005589	A05	6377873	6381960
Bra005590	A05	6386437	6392311
Bra005591	A05	6394403	6398835
Bra005592	A05	6401608	6405257
Bra005593	A05	6405409	6406010
Bra005594	A05	6410853	6414856
Bra005595	A05	6429807	6433154
Bra005596	A05	6433872	6436701
Bra005597	A05	6440345	6442667
Bra005598	A05	6451962	6453762
Bra005599	A05	6455737	6457170
Bra005600	A05	6465537	6465910
Bra005601	A05	6472144	6473765
Bra005602	A05	6477669	6481360
Bra005603	A05	6488046	6489125
Bra005604	A05	6488778	6493109
Bra005605	A05	6493403	6495459
Bra005606	A05	6501225	6502161
Bra005607	A05	6504057	6504718
Bra005608	A05	6505316	6506105
Bra005609	A05	6513349	6515174
Bra005610	A05	6517940	6520665
Bra005611	A05	6526915	6528241
Bra005612	A05	6529186	6531413
Bra005613	A05	6531528	6533800
Bra005614	A05	6534485	6535830
Bra005615	A05	6541151	6543411
Bra005616	A05	6552006	6552438
Bra005617	A05	6554317	6555034
Bra005618	A05	6556570	6557973
Bra005619	A05	6562407	6563458
Bra005620	A05	6569196	6571967
Bra005621	A05	6577452	6578627
Bra005622	A05	6578967	6580247
Bra005623	A05	6587226	6587867
Bra005624	A05	6592267	6602240
Bra005625	A05	6602569	6603266
Bra005626	A05	6603889	6604559
Bra005627	A05	6604872	6611482
Bra005628	A05	6620886	6622113
Bra005629	A05	6623975	6625121
Bra005630	A05	6636883	6640385
Bra005631	A05	6641056	6641854
Bra005632	A05	6641908	6642710
Bra005633	A05	6644937	6647657
Bra005634	A05	6649117	6649940
Bra005635	A05	6654495	6656029
Bra005636	A05	6666502	6667612
Bra005637	A05	6674475	6676816
Bra005638	A05	6678592	6683165
Bra005639	A05	6683500	6685592
Bra005640	A05	6690568	6694423
Bra005641	A05	6695964	6699180
Bra005642	A05	6701485	6703731
Bra005643	A05	6704990	6709042
Bra005644	A05	6711911	6712650
Bra005645	A05	6713087	6713887
Bra005646	A05	6739795	6741123
Bra005647	A05	6741786	6743727
Bra005648	A05	6753323	6755662
Bra005649	A05	6758610	6759061
Bra005650	A05	6762328	6764452
Bra005651	A05	6764477	6771664
Bra005652	A05	6774490	6775354
Bra005653	A05	6777049	6777930
Bra005654	A05	6778602	6779949
Bra005655	A05	6784915	6787708
Bra005656	A05	6798135	6798534
Bra005657	A03	11599	20920
Bra005658	A03	21749	22201
Bra005659	A03	22990	27797
Bra005660	A03	28308	32700
Bra005661	A03	32897	38225
Bra005662	A03	38300	41720
Bra005663	A03	42120	43788
Bra005664	A03	44288	45010
Bra005665	A03	47330	48017
Bra005666	A03	53448	54366
Bra005667	A03	57481	59445
Bra005668	A03	60477	62105
